M,R
10.826,1.9865335840367944
10.824,1.986446600757289
10.823,1.986664411926349
10.821,1.9865741578308829
10.819,1.9864823312938413
10.817,1.986388939904077
10.816,1.9865999686345002
10.814,1.986503367689478
10.812,1.9864052245036643
10.81,1.9863055465005024
10.808,1.9862043410626706
10.807,1.9864070873907722
10.805,1.9863027470814205
10.803,1.9861969013398073
10.801,1.986089557388395
10.799,1.9859807224101638
10.798,1.9861753720709032
10.796,1.986063474909532
10.794,1.985950108133291
10.792,1.985835278769964
10.791,1.9860235624032487
10.789,1.985905727648335
10.787,1.9857864512592398
10.785,1.9856657401124111
10.784,1.985847771148162
10.782,1.9857241101953642
10.78,1.9855990349901482
10.778,1.9854725522613832
10.776,1.9853446687015404
10.775,1.9855190636327555
10.773,1.985388298052649
10.771,1.9852561516027063
10.769,1.985122630832401
10.768,1.9852910197211182
10.766,1.985154669909944
10.764,1.9850169653165186
10.762,1.9848779123508555
10.761,1.9850404011285139
10.759,1.9848985709891351
10.757,1.9847554116028832
10.756,1.9849135199794279
10.754,1.9847676216529333
10.752,1.984620412902147
10.75,1.9844718999011544
10.749,1.9846242883940133
10.747,1.9844730864386964
10.745,1.984320598660495
10.743,1.984166831103271
10.742,1.9843135997516843
10.74,1.9841571921865895
10.738,1.983999522884121
10.736,1.9838405977610103
10.735,1.9839818445573028
10.733,1.9838203273584698
10.731,1.9836575720043703
10.73,1.9837947173101549
10.728,1.983629405226138
10.726,1.9834628723759806
10.724,1.9832951244614223
10.723,1.9834269147074475
10.721,1.9832566562785987
10.719,1.9830851998139245
10.718,1.9832130115878046
10.716,1.983039078694657
10.714,1.982863964529584
10.712,1.9826876745882276
10.711,1.9828102922296356
10.709,1.9826315704301096
10.707,1.9824516892726125
10.706,1.9825704471544248
10.704,1.982388167016617
10.702,1.9822047436854116
10.701,1.982319691446827
10.699,1.9821339015108788
10.697,1.9819469842968969
10.696,1.9820581708323135
10.694,1.9818689188957193
10.692,1.9816785553517282
10.69,1.981487085335669
10.689,1.9815933619546444
10.687,1.9813995989083062
10.685,1.9812047447409165
10.684,1.9813073713105442
10.682,1.9811102548773034
10.68,1.9809120624392091
10.679,1.9810110854638217
10.677,1.980810661059332
10.675,1.980609175535659
10.674,1.9807046408294933
10.672,1.980500953182058
10.67,1.9802962190745452
10.669,1.9803881717737943
10.667,1.9801812649363428
10.665,1.9799733260753618
10.664,1.9800618106499173
10.662,1.979851728011814
10.66,1.9796406275681122
10.659,1.9797256878329998
10.657,1.979512472131681
10.656,1.9795952438722242
10.654,1.9793799317545409
10.652,1.9791636250868458
10.651,1.9792430442061582
10.649,1.9790246689360906
10.647,1.9788053127693137
10.646,1.9788814213909234
10.644,1.978660024022195
10.642,1.9784376592050685
10.641,1.978510498837874
10.639,1.9782861198127715
10.638,1.9783567735291503
10.636,1.9781303981349485
10.634,1.9779030772948447
10.633,1.9779705299551043
10.631,1.9777412390779228
10.629,1.9775110156736022
10.628,1.9775753071985824
10.626,1.9773431397010597
10.625,1.977405316578135
10.623,1.9771712221362554
10.621,1.976936216307292
10.62,1.9769952973947957
10.618,1.976758389933134
10.616,1.9765205834975992
10.615,1.9765766071989386
10.613,1.9763369240716502
10.612,1.9763909016964825
10.61,1.9761493583670269
10.608,1.9759069363801838
10.607,1.975957919492238
10.605,1.9757136616401694
10.604,1.9757626402381319
10.602,1.9755165626133784
10.6,1.9752696261517713
10.599,1.9753156716207856
10.597,1.975066939136332
10.596,1.9751110206745177
10.594,1.9748605078737669
10.592,1.9746091555746919
10.591,1.9746503639193567
10.589,1.974397254483082
10.588,1.9744365385279865
10.586,1.97418168728577
10.585,1.9742190626575824
10.583,1.97396248479343
10.581,1.973705093741134
10.58,1.9737396775245684
10.578,1.973480582256883
10.577,1.973513295708852
10.575,1.9732525110489065
10.574,1.9732833692901357
